N,D,bonus,condition,seed,update,eat0,eat1,enc0,enc1,selectivity,prevalence,zaps,ret
12,100,8.75,none,0,0,59.75390625,61.51171875,474.296875,478.86328125,0.0,0.0,40.1328125,-13.334928512573242
12,100,8.75,none,0,1,61.328125,60.15234375,480.61328125,465.1015625,0.0,0.0,39.7421875,-13.592024803161621
12,100,8.75,none,0,2,62.1171875,60.55859375,482.32421875,469.6328125,0.0,0.0,39.671875,-13.604654312133789
12,100,8.75,none,0,3,63.57421875,60.83984375,494.046875,459.2421875,0.0,0.0,38.93359375,-13.692545890808105
12,100,8.75,none,0,4,63.84375,60.48046875,494.4140625,453.96484375,0.0,0.0,38.06640625,-13.6968412399292
12,100,8.75,none,0,5,65.30859375,59.19140625,495.828125,442.6015625,0.0,0.0,37.80859375,-13.973925590515137
12,100,8.75,none,0,6,67.23046875,58.953125,503.109375,432.140625,0.0,0.0,36.9921875,-13.889452934265137
12,100,8.75,none,0,7,67.08203125,60.80078125,498.5078125,428.6875,0.0,0.0,36.296875,-13.569628715515137
12,100,8.75,none,0,8,69.23046875,61.375,503.06640625,419.1875,0.0,0.0,35.0625,-13.732096672058105
12,100,8.75,none,0,9,70.6640625,62.51171875,495.1484375,412.109375,0.0,0.0,34.07421875,-13.613997459411621
12,100,8.75,none,0,10,71.796875,64.65625,487.08203125,403.86328125,0.0,0.0,33.45703125,-13.522916793823242
12,100,8.75,none,0,11,73.0703125,66.60546875,479.93359375,403.296875,0.0,0.0,32.65625,-13.25244140625
12,100,8.75,none,0,12,74.79296875,69.51171875,470.19921875,398.98046875,0.0,0.0,31.93359375,-12.94746208190918
12,100,8.75,none,0,13,77.16796875,72.48828125,461.40234375,394.98828125,0.0,0.0,30.796875,-12.8638334274292
12,100,8.75,none,0,14,79.12890625,75.6015625,452.359375,395.32421875,0.0,0.0,30.00390625,-12.57470703125
12,100,8.75,none,0,15,79.96484375,78.28125,440.8671875,389.26953125,0.0,0.0,29.8828125,-12.582487106323242
12,100,8.75,none,0,16,80.8671875,82.0,426.6171875,390.38671875,0.0,0.0,29.63671875,-12.199056625366211
12,100,8.75,none,0,17,82.56640625,84.140625,419.296875,380.8125,0.0,0.0,28.80859375,-12.015852928161621
12,100,8.75,none,0,18,84.984375,86.5546875,407.7890625,382.875,0.0,0.0,28.4453125,-12.078807830810547
12,100,8.75,none,0,19,85.4453125,89.31640625,394.15234375,378.52734375,0.0,0.0,27.33984375,-11.720248222351074
12,100,8.75,none,0,20,86.62890625,90.453125,384.9140625,375.0703125,0.0,0.0,27.12890625,-11.599447250366211
12,100,8.75,none,0,21,88.125,92.7734375,380.16796875,371.43359375,0.0,0.0,26.21484375,-11.368456840515137
12,100,8.75,none,0,22,89.58203125,93.19921875,369.28125,366.0390625,0.0,0.0,25.234375,-11.434504508972168
12,100,8.75,none,0,23,89.03125,95.51953125,360.46484375,362.54296875,0.0,0.0,24.05859375,-10.986392974853516
12,100,8.75,none,0,24,91.828125,96.68359375,362.45703125,358.21875,0.0,0.0,23.0703125,-11.007226943969727
12,100,8.75,none,0,25,91.18359375,97.74609375,351.125,358.41015625,0.0,0.0,22.5625,-10.79052734375
12,100,8.75,none,0,26,93.8515625,98.453125,355.44921875,356.35546875,0.0,0.0,21.40234375,-10.829524993896484
12,100,8.75,none,0,27,93.2890625,98.1484375,350.69921875,349.51953125,0.0,0.0,21.01953125,-10.723079681396484
12,100,8.75,none,0,28,96.89453125,100.0625,355.04296875,352.3125,0.0,0.0,19.8046875,-10.810873031616211
12,100,8.75,none,0,29,97.6484375,98.05859375,355.1484375,349.20703125,0.0,0.0,20.015625,-11.117643356323242
12,100,8.75,none,0,30,97.68359375,100.05078125,357.2421875,353.47265625,0.0,0.0,19.54296875,-11.025716781616211
12,100,8.75,none,0,31,100.40625,98.80078125,361.41796875,354.0078125,0.0,0.0,19.30078125,-11.070932388305664
12,100,8.75,none,0,32,99.2578125,100.00390625,354.0546875,357.41796875,0.0,0.0,18.7734375,-10.894954681396484
12,100,8.75,none,0,33,99.84765625,99.40234375,356.94140625,357.78515625,0.0,0.0,18.89453125,-11.096223831176758
12,100,8.75,none,0,34,98.90625,100.4921875,353.5,359.30078125,0.0,0.0,18.3671875,-10.700552940368652
12,100,8.75,none,0,35,99.18359375,101.03515625,353.64453125,363.61328125,0.0,0.0,18.71484375,-10.913477897644043
12,100,8.75,none,0,36,98.80078125,101.265625,354.6875,364.0859375,0.0,0.0,17.921875,-10.786685943603516
12,100,8.75,none,0,37,97.9921875,100.68359375,351.9453125,367.8203125,0.0,0.0,18.0234375,-10.57861328125
12,100,8.75,none,0,38,97.0,101.36328125,351.34765625,369.86328125,0.0,0.0,18.11328125,-10.506738662719727
12,100,8.75,none,0,39,98.41796875,100.59375,351.0703125,370.63671875,0.0,0.0,17.98828125,-10.672819137573242
12,100,8.75,none,0,40,96.25390625,100.19140625,349.3828125,369.56640625,0.0,0.0,18.265625,-10.563704490661621
12,100,8.75,none,0,41,96.85546875,100.48046875,349.73828125,369.21875,0.0,0.0,18.28125,-10.843783378601074
12,100,8.75,none,0,42,96.453125,101.421875,350.953125,376.015625,0.0,0.0,18.21875,-10.648860931396484
12,100,8.75,none,0,43,96.9609375,100.57421875,352.41796875,377.09765625,0.0,0.0,18.08984375,-10.558496475219727
12,100,8.75,none,0,44,96.01953125,99.3359375,351.86328125,374.4921875,0.0,0.0,18.890625,-10.835090637207031
12,100,8.75,none,0,45,96.55078125,100.1796875,351.703125,379.91796875,0.0,0.0,18.41796875,-10.699122428894043
12,100,8.75,none,0,46,95.9765625,100.1328125,350.3984375,379.46484375,0.0,0.0,18.65625,-10.560709953308105
12,100,8.75,none,0,47,96.80859375,99.5859375,352.6328125,379.0625,0.0,0.0,18.69140625,-10.88740348815918
12,100,8.75,none,0,48,96.51171875,100.578125,356.52734375,384.734375,0.0,0.0,18.8671875,-10.70918083190918
12,100,8.75,none,0,49,96.171875,99.91796875,354.5,381.75390625,0.0,0.0,19.3828125,-10.8359375
12,100,8.75,none,0,50,96.31640625,100.39453125,353.84765625,386.640625,0.0,0.0,19.2265625,-10.819140434265137
12,100,8.75,none,0,51,94.78515625,100.6875,347.05859375,386.48828125,0.0,0.0,19.03515625,-10.575944900512695
12,100,8.75,none,0,52,94.93359375,100.32421875,353.13671875,388.3984375,0.0,0.0,19.90625,-10.523666381835938
12,100,8.75,none,0,53,94.390625,100.4140625,350.08203125,388.43359375,0.0,0.0,19.8515625,-10.740560531616211
12,100,8.75,none,0,54,95.42578125,100.00390625,352.91796875,387.875,0.0,0.0,20.09375,-10.591015815734863
12,100,8.75,none,0,55,95.81640625,100.1796875,357.54296875,390.375,0.0,0.0,20.078125,-10.571972846984863
12,100,8.75,none,0,56,95.0234375,99.921875,354.94921875,388.71484375,0.0,0.0,20.62109375,-10.893424987792969
12,100,8.75,none,0,57,94.0,100.6953125,353.09765625,393.890625,0.0,0.0,20.8671875,-10.621028900146484
12,100,8.75,none,0,58,94.66796875,99.47265625,359.9609375,390.29296875,0.0,0.0,20.578125,-10.770248413085938
12,100,8.75,none,0,59,94.2890625,99.40234375,356.2734375,388.3828125,0.0,0.0,20.2890625,-10.537891387939453
12,100,8.75,none,0,60,96.56640625,98.96875,362.48046875,388.07421875,0.0,0.0,20.01171875,-10.811491012573242
12,100,8.75,none,0,61,94.98046875,98.03125,354.875,386.28515625,0.0,0.0,20.5234375,-10.687629699707031
12,100,8.75,none,0,62,95.8828125,98.34375,354.79296875,388.29296875,0.0,0.0,20.671875,-10.637271881103516
12,100,8.75,none,0,63,95.03515625,99.94921875,352.1640625,391.6640625,0.0,0.0,20.22265625,-10.597429275512695
12,100,8.75,none,0,64,96.515625,98.8984375,356.21875,386.79296875,0.0,0.0,20.125,-10.831445693969727
12,100,8.75,none,0,65,97.8359375,98.859375,357.0546875,382.7578125,0.0,0.0,20.203125,-10.821094512939453
12,100,8.75,none,0,66,95.42578125,99.90234375,348.58984375,387.33984375,0.0,0.0,20.671875,-10.602213859558105
12,100,8.75,none,0,67,96.39453125,98.45703125,351.58203125,383.95703125,0.0,0.0,20.58984375,-10.884407043457031
12,100,8.75,none,0,68,96.078125,99.25,348.2265625,381.046875,0.0,0.0,20.33984375,-10.845638275146484
12,100,8.75,none,0,69,96.2578125,99.5703125,346.18359375,383.8671875,0.0,0.0,20.46484375,-10.908464431762695
12,100,8.75,none,0,70,94.69140625,100.4296875,339.21875,385.34375,0.0,0.0,20.53125,-10.412076950073242
12,100,8.75,none,0,71,95.4140625,100.55078125,342.60546875,383.2265625,0.0,0.0,20.15625,-10.82392692565918
12,100,8.75,none,0,72,95.484375,99.74609375,340.89453125,377.95703125,0.0,0.0,20.24609375,-10.725423812866211
12,100,8.75,none,0,73,95.1953125,100.62890625,340.01171875,381.609375,0.0,0.0,20.34375,-10.690657615661621
12,100,8.75,none,0,74,95.74609375,100.42578125,341.76171875,378.24609375,0.0,0.0,20.3125,-10.679980278015137
12,100,8.75,none,0,75,95.95703125,101.82421875,339.09375,381.85546875,0.0,0.0,19.90234375,-10.734016418457031
12,100,8.75,none,0,76,96.16015625,101.0078125,340.96484375,374.15625,0.0,0.0,20.02734375,-10.510677337646484
12,100,8.75,none,0,77,96.36328125,100.8515625,338.125,377.375,0.0,0.0,19.37890625,-10.648078918457031
12,100,8.75,none,0,78,97.22265625,101.7890625,342.234375,377.21875,0.0,0.0,19.3203125,-10.721972465515137
12,100,8.75,none,0,79,95.55078125,102.21484375,335.59375,380.9375,0.0,0.0,20.08984375,-10.599153518676758
12,100,8.75,none,0,80,95.28125,102.015625,339.1015625,375.578125,0.0,0.0,19.796875,-10.422266006469727
12,100,8.75,none,0,81,95.07421875,101.80078125,337.14453125,377.08203125,0.0,0.0,19.84375,-10.428255081176758
12,100,8.75,none,0,82,96.2734375,103.84375,339.21875,379.44921875,0.0,0.0,18.984375,-10.209115028381348
12,100,8.75,none,0,83,97.04296875,102.734375,338.19921875,376.07421875,0.0,0.0,19.0859375,-10.391828536987305
12,100,8.75,none,0,84,97.16015625,102.9140625,339.390625,375.3046875,0.0,0.0,18.66015625,-10.368001937866211
12,100,8.75,none,0,85,96.10546875,102.87109375,333.55859375,374.7109375,0.0,0.0,19.55859375,-10.386524200439453
12,100,8.75,none,0,86,96.2265625,102.9765625,335.4921875,374.86328125,0.0,0.0,19.0703125,-10.36484432220459
12,100,8.75,none,0,87,96.796875,103.29296875,334.4765625,374.3046875,0.0,0.0,19.1484375,-10.52841854095459
12,100,8.75,none,0,88,97.12890625,103.6640625,334.890625,376.109375,0.0,0.0,18.5546875,-10.369010925292969
12,100,8.75,none,0,89,97.28125,103.77734375,336.3046875,373.47265625,0.0,0.0,18.44140625,-10.379460334777832
12,100,8.75,none,0,90,96.33984375,103.93359375,333.2109375,374.25390625,0.0,0.0,18.7109375,-10.067154884338379
12,100,8.75,none,0,91,97.3359375,103.3828125,335.4921875,372.296875,0.0,0.0,18.5078125,-10.325943946838379
12,100,8.75,none,0,92,95.99609375,104.23046875,330.5625,373.5078125,0.0,0.0,18.57421875,-9.941569328308105
12,100,8.75,none,0,93,97.3515625,104.4609375,334.87109375,375.65625,0.0,0.0,18.33984375,-10.005534172058105
12,100,8.75,none,0,94,97.7578125,104.14453125,335.28515625,370.53515625,0.0,0.0,18.21484375,-10.072591781616211
12,100,8.75,none,0,95,97.89453125,104.11328125,336.6796875,370.140625,0.0,0.0,17.92578125,-10.37060546875
12,100,8.75,none,0,96,97.4765625,104.0078125,335.37109375,371.46875,0.0,0.0,17.9453125,-10.0068359375
12,100,8.75,none,0,97,97.34375,104.21875,336.3671875,373.0,0.0,0.0,18.0390625,-10.153386116027832
12,100,8.75,none,0,98,98.8125,104.3359375,337.51171875,373.2109375,0.0,0.0,18.25,-10.246419906616211
12,100,8.75,none,0,99,97.4453125,103.77734375,333.13671875,370.0234375,0.0,0.0,18.53515625,-10.048991203308105
12,100,8.75,none,0,100,97.2578125,105.3984375,333.6328125,372.765625,0.0,0.0,17.54296875,-9.923079490661621
12,100,8.75,none,0,101,97.64453125,105.91796875,334.234375,374.74609375,0.0,0.0,17.68359375,-9.905176162719727
12,100,8.75,none,0,102,97.6796875,104.76953125,333.69921875,372.96875,0.0,0.0,17.984375,-10.02890682220459
12,100,8.75,none,0,103,97.40625,106.91015625,332.796875,378.23046875,0.0,0.0,17.390625,-9.787988662719727
12,100,8.75,none,0,104,97.06640625,105.07421875,331.546875,372.6640625,0.0,0.0,17.37109375,-9.798828125
12,100,8.75,none,0,105,97.6328125,106.03125,329.56640625,373.5546875,0.0,0.0,17.19140625,-9.805696487426758
12,100,8.75,none,0,106,97.59375,106.1484375,332.2578125,370.79296875,0.0,0.0,17.4375,-9.777571678161621
12,100,8.75,none,0,107,97.48046875,106.61328125,330.23046875,372.88671875,0.0,0.0,16.81640625,-9.532129287719727
12,100,8.75,none,0,108,97.71484375,106.1953125,332.3359375,368.23828125,0.0,0.0,17.19140625,-9.826433181762695
12,100,8.75,none,0,109,97.94921875,107.13671875,331.828125,370.3125,0.0,0.0,17.15234375,-9.620899200439453
12,100,8.75,none,0,110,98.27734375,106.3984375,331.70703125,371.07421875,0.0,0.0,16.59765625,-9.602865219116211
12,100,8.75,none,0,111,98.24609375,107.06640625,330.2578125,374.5234375,0.0,0.0,16.66015625,-9.720605850219727
12,100,8.75,none,0,112,98.52734375,107.203125,330.9765625,372.6484375,0.0,0.0,16.23046875,-9.682943344116211
12,100,8.75,none,0,113,98.140625,106.41015625,331.59375,370.48046875,0.0,0.0,16.515625,-9.48398494720459
12,100,8.75,none,0,114,99.69140625,106.72265625,335.16015625,368.43359375,0.0,0.0,16.15234375,-9.731640815734863
12,100,8.75,none,0,115,98.328125,107.953125,331.9921875,373.87109375,0.0,0.0,16.38671875,-9.377897262573242
12,100,8.75,none,0,116,98.0390625,108.07421875,329.9921875,375.33203125,0.0,0.0,16.625,-9.417318344116211
12,100,8.75,none,0,117,98.875,107.12890625,335.3125,370.79296875,0.0,0.0,16.08984375,-9.686655044555664
12,100,8.75,none,0,118,98.734375,106.53125,329.7265625,369.4296875,0.0,0.0,16.48046875,-9.636588096618652
12,100,8.75,none,0,119,98.7421875,107.34375,330.69921875,370.68359375,0.0,0.0,16.37109375,-9.4111328125
12,100,8.75,none,0,120,99.55078125,107.0546875,334.35546875,369.015625,0.0,0.0,15.671875,-9.596809387207031
12,100,8.75,none,0,121,98.47265625,107.36328125,331.18359375,366.8984375,0.0,0.0,15.921875,-9.356054306030273
12,100,8.75,none,0,122,99.65234375,106.94921875,333.4296875,362.8515625,0.0,0.0,15.546875,-9.309049606323242
12,100,8.75,none,0,123,97.640625,108.17578125,329.46875,368.51953125,0.0,0.0,15.921875,-9.307878494262695
12,100,8.75,none,0,124,98.42578125,108.8984375,330.15234375,371.2265625,0.0,0.0,15.5078125,-9.067513465881348
12,100,8.75,none,0,125,98.94140625,108.8515625,330.26171875,370.07421875,0.0,0.0,15.4921875,-9.168978691101074
12,100,8.75,none,0,126,100.0078125,108.0859375,334.8359375,366.69921875,0.0,0.0,15.26171875,-9.317838668823242
12,100,8.75,none,0,127,99.7265625,108.546875,334.3046875,369.546875,0.0,0.0,15.37109375,-9.210319519042969
12,100,8.75,none,0,128,99.29296875,109.140625,332.33984375,370.84765625,0.0,0.0,15.19921875,-9.144954681396484
12,100,8.75,none,0,129,100.03515625,108.10546875,336.3125,368.203125,0.0,0.0,15.05078125,-9.101888656616211
12,100,8.75,none,0,130,99.1015625,109.23828125,332.06640625,370.01953125,0.0,0.0,15.08984375,-9.150097846984863
12,100,8.75,none,0,131,98.64453125,108.4765625,328.96484375,368.8515625,0.0,0.0,15.234375,-8.968229293823242
12,100,8.75,none,0,132,99.44921875,109.65625,331.421875,367.5390625,0.0,0.0,14.7578125,-8.924088478088379
12,100,8.75,none,0,133,99.34375,109.14453125,332.4921875,368.01953125,0.0,0.0,14.88671875,-8.977408409118652
12,100,8.75,none,0,134,99.2421875,109.5703125,329.89453125,366.6328125,0.0,0.0,15.05859375,-8.800521850585938
12,100,8.75,none,0,135,99.54296875,109.734375,331.83203125,367.3359375,0.0,0.0,14.80078125,-8.708984375
12,100,8.75,none,0,136,99.76171875,109.6328125,332.07421875,367.7265625,0.0,0.0,14.7734375,-8.994173049926758
12,100,8.75,none,0,137,98.625,109.84375,326.32421875,368.55859375,0.0,0.0,14.6796875,-8.506673812866211
12,100,8.75,none,0,138,99.375,110.66015625,330.11328125,370.84375,0.0,0.0,14.51171875,-8.650846481323242
12,100,8.75,none,0,139,98.66015625,110.98828125,328.234375,371.76953125,0.0,0.0,14.30859375,-8.535709381103516
12,100,8.75,none,0,140,99.0859375,110.34375,327.85546875,368.37890625,0.0,0.0,14.2890625,-8.658073425292969
12,100,8.75,none,0,141,100.31640625,110.19921875,333.81640625,366.09375,0.0,0.0,14.02734375,-8.821907043457031
12,100,8.75,none,0,142,99.94921875,109.41796875,329.4765625,365.08984375,0.0,0.0,13.81640625,-8.792513847351074
12,100,8.75,none,0,143,99.44921875,110.65234375,327.41796875,368.8671875,0.0,0.0,14.109375,-8.679037094116211
12,100,8.75,none,0,144,98.69921875,111.09765625,327.1484375,369.5078125,0.0,0.0,13.79296875,-8.301497459411621
12,100,8.75,none,0,145,98.83203125,110.71875,328.6328125,370.97265625,0.0,0.0,13.67578125,-8.24169921875
12,100,8.75,none,0,146,99.81640625,110.3515625,333.3359375,367.8046875,0.0,0.0,13.5703125,-8.592123031616211
12,100,8.75,none,0,147,99.640625,111.30078125,331.296875,369.546875,0.0,0.0,13.5546875,-8.325359344482422
12,100,8.75,none,0,148,99.21875,110.86328125,329.40234375,369.5234375,0.0,0.0,13.5234375,-8.310027122497559
12,100,8.75,none,0,149,98.5625,111.203125,326.7734375,369.8125,0.0,0.0,13.26171875,-8.335872650146484
12,100,8.75,none,0,150,99.6328125,110.48828125,329.25390625,368.48046875,0.0,0.0,13.6796875,-8.28867244720459
12,100,8.75,none,0,151,98.8046875,111.03125,326.09375,369.56640625,0.0,0.0,13.3515625,-8.107942581176758
12,100,8.75,none,0,152,98.9375,111.109375,327.88671875,369.1640625,0.0,0.0,13.25,-7.896224498748779
12,100,8.75,none,0,153,98.4296875,111.4140625,326.8359375,365.7421875,0.0,0.0,13.2734375,-8.092676162719727
12,100,8.75,none,0,154,98.515625,110.765625,327.203125,368.421875,0.0,0.0,13.1875,-8.29296875
12,100,8.75,none,0,155,98.83203125,110.953125,328.96484375,368.78515625,0.0,0.0,13.5,-8.189064025878906
12,100,8.75,none,0,156,99.31640625,111.12890625,327.9921875,369.27734375,0.0,0.0,12.7890625,-8.156152725219727
12,100,8.75,none,0,157,99.22265625,110.83984375,328.51171875,369.33984375,0.0,0.0,12.7734375,-8.26484489440918
12,100,8.75,none,0,158,99.42578125,110.375,330.68359375,365.16796875,0.0,0.0,12.45703125,-8.279459953308105
12,100,8.75,none,0,159,99.921875,110.45703125,332.08984375,366.04296875,0.0,0.0,12.94921875,-8.43964958190918
12,100,8.75,none,0,160,99.40625,111.6015625,329.4296875,367.1328125,0.0,0.0,12.61328125,-8.028385162353516
12,100,8.75,none,0,161,99.37890625,111.484375,331.5859375,367.8671875,0.0,0.0,12.37890625,-8.199837684631348
12,100,8.75,none,0,162,100.546875,110.609375,333.3125,366.09765625,0.0,0.0,12.66015625,-8.282487869262695
12,100,8.75,none,0,163,100.0625,110.6953125,333.24609375,365.7109375,0.0,0.0,12.578125,-8.284765243530273
12,100,8.75,none,0,164,100.76171875,111.3984375,334.09765625,367.33203125,0.0,0.0,12.13671875,-8.115983963012695
12,100,8.75,none,0,165,99.56640625,112.04296875,330.76953125,367.01171875,0.0,0.0,12.65625,-8.053287506103516
12,100,8.75,none,0,166,99.53515625,111.25390625,329.52734375,368.921875,0.0,0.0,12.44921875,-8.020410537719727
12,100,8.75,none,0,167,99.4296875,112.33984375,330.5859375,369.765625,0.0,0.0,12.21875,-7.838151454925537
12,100,8.75,none,0,168,99.47265625,112.65234375,330.6015625,371.890625,0.0,0.0,11.98046875,-7.919238090515137
12,100,8.75,none,0,169,99.44140625,112.265625,332.40234375,370.00390625,0.0,0.0,12.1484375,-8.007617950439453
12,100,8.75,none,0,170,100.3359375,112.8515625,333.37890625,371.02734375,0.0,0.0,11.88671875,-7.710807800292969
12,100,8.75,none,0,171,99.1015625,112.6796875,331.15625,370.609375,0.0,0.0,11.671875,-7.725456237792969
12,100,8.75,none,0,172,100.56640625,112.8671875,333.234375,369.91796875,0.0,0.0,11.6796875,-7.895540237426758
12,100,8.75,none,0,173,99.04296875,113.30078125,328.1328125,372.49609375,0.0,0.0,11.8046875,-7.723600387573242
12,100,8.75,none,0,174,99.65234375,111.46875,330.65625,368.30859375,0.0,0.0,11.94921875,-7.854622840881348
12,100,8.75,none,0,175,99.9765625,111.80078125,333.3125,366.9765625,0.0,0.0,11.609375,-7.860124111175537
12,100,8.75,none,0,176,99.6796875,112.6875,331.93359375,370.83984375,0.0,0.0,11.54296875,-7.615201473236084
12,100,8.75,none,0,177,100.42578125,112.59375,333.05078125,369.31640625,0.0,0.0,11.30859375,-7.860123634338379
12,100,8.75,none,0,178,99.85546875,113.25,330.05078125,370.56640625,0.0,0.0,11.609375,-7.546224117279053
12,100,8.75,none,0,179,99.89453125,112.88671875,331.62890625,371.17578125,0.0,0.0,11.33984375,-7.881673336029053
12,100,8.75,none,0,180,99.31640625,113.3359375,331.1875,371.53515625,0.0,0.0,11.34765625,-7.8263678550720215
12,100,8.75,none,0,181,100.06640625,113.3671875,332.19921875,370.234375,0.0,0.0,11.5625,-7.738410949707031
12,100,8.75,none,0,182,101.29296875,113.91015625,334.26171875,371.7578125,0.0,0.0,11.2890625,-7.696614742279053
12,100,8.75,none,0,183,98.671875,114.265625,328.8359375,374.50390625,0.0,0.0,11.47265625,-7.650651454925537
12,100,8.75,none,0,184,100.484375,112.4140625,333.9140625,367.40234375,0.0,0.0,11.3515625,-7.881087303161621
12,100,8.75,none,0,185,100.90234375,112.265625,335.58203125,366.62109375,0.0,0.0,11.09765625,-7.834766387939453
12,100,8.75,none,0,186,99.4765625,114.22265625,329.5234375,371.77734375,0.0,0.0,11.14453125,-7.6998701095581055
12,100,8.75,none,0,187,100.04296875,113.625,332.953125,370.15625,0.0,0.0,10.67578125,-7.580468654632568
12,100,8.75,none,0,188,100.24609375,113.26171875,332.52734375,371.08203125,0.0,0.0,10.88671875,-7.682552337646484
12,100,8.75,none,0,189,99.0546875,115.71875,328.08203125,373.87109375,0.0,0.0,10.875,-6.889876842498779
12,100,8.75,none,0,190,99.09765625,114.828125,330.83203125,371.6171875,0.0,0.0,10.74609375,-7.2718424797058105
12,100,8.75,none,0,191,100.81640625,113.78515625,333.5859375,370.5234375,0.0,0.0,11.08984375,-7.5118818283081055
12,100,8.75,none,0,192,100.59765625,114.3515625,334.65234375,370.6875,0.0,0.0,10.765625,-7.372624397277832
12,100,8.75,none,0,193,100.41796875,114.01171875,332.796875,370.29296875,0.0,0.0,10.66796875,-7.421517848968506
12,100,8.75,none,0,194,100.97265625,114.0,335.98828125,370.0859375,0.0,0.0,10.67578125,-7.564811706542969
12,100,8.75,none,0,195,99.77734375,115.16015625,332.10546875,373.8671875,0.0,0.0,10.390625,-7.115853309631348
12,100,8.75,none,0,196,100.47265625,114.31640625,332.24609375,368.953125,0.0,0.0,10.33984375,-7.25244140625
12,100,8.75,none,0,197,99.61328125,114.5546875,330.8671875,369.30078125,0.0,0.0,10.2578125,-7.149186611175537
12,100,8.75,none,0,198,99.23828125,115.42578125,327.91796875,373.79296875,0.0,0.0,10.62109375,-7.202083587646484
12,100,8.75,none,0,199,100.4296875,114.78125,331.75390625,374.20703125,0.0,0.0,10.265625,-7.169629096984863
12,100,8.75,none,0,200,99.62890625,114.83203125,329.11328125,372.29296875,0.0,0.0,10.28125,-7.189681053161621
12,100,8.75,none,0,201,99.13671875,115.1328125,328.671875,373.26953125,0.0,0.0,10.3203125,-7.1671881675720215
12,100,8.75,none,0,202,100.1640625,114.1171875,332.6484375,368.97265625,0.0,0.0,10.34765625,-7.280305862426758
12,100,8.75,none,0,203,98.6953125,115.171875,326.17578125,372.8984375,0.0,0.0,10.12109375,-7.013509273529053
12,100,8.75,none,0,204,99.36328125,114.63671875,329.25,370.671875,0.0,0.0,10.13671875,-7.186100006103516
12,100,8.75,none,0,205,99.265625,116.31640625,327.64453125,376.72265625,0.0,0.0,10.0625,-6.752864837646484
12,100,8.75,none,0,206,99.1171875,113.69921875,328.734375,367.69140625,0.0,0.0,10.09375,-7.04150390625
12,100,8.75,none,0,207,98.80078125,114.71875,327.82421875,371.12109375,0.0,0.0,10.06640625,-6.992415428161621
12,100,8.75,none,0,208,99.68359375,115.64453125,329.30859375,372.69140625,0.0,0.0,9.8515625,-7.025163173675537
12,100,8.75,none,0,209,99.85546875,115.6171875,330.03125,370.71484375,0.0,0.0,9.671875,-7.0048828125
12,100,8.75,none,0,210,100.9765625,114.81640625,330.47265625,369.36328125,0.0,0.0,9.94921875,-7.328841209411621
12,100,8.75,none,0,211,99.546875,115.6640625,328.375,371.578125,0.0,0.0,9.63671875,-6.768001556396484
12,100,8.75,none,0,212,98.70703125,116.24609375,325.9921875,373.89453125,0.0,0.0,9.390625,-6.722396373748779
12,100,8.75,none,0,213,100.078125,115.55078125,329.5390625,372.2890625,0.0,0.0,9.78125,-7.144401550292969
12,100,8.75,none,0,214,99.8984375,115.296875,327.390625,372.63671875,0.0,0.0,9.3046875,-7.123925685882568
12,100,8.75,none,0,215,99.609375,117.58203125,328.578125,377.79296875,0.0,0.0,9.2421875,-6.72177791595459
12,100,8.75,none,0,216,99.8671875,115.7734375,328.17578125,372.10546875,0.0,0.0,9.66796875,-6.900195598602295
12,100,8.75,none,0,217,99.2421875,115.84375,327.02734375,371.59375,0.0,0.0,9.37109375,-6.789811611175537
12,100,8.75,none,0,218,100.52734375,116.85546875,329.97265625,377.28515625,0.0,0.0,9.6015625,-6.9513678550720215
12,100,8.75,none,0,219,97.375,117.51953125,323.703125,377.33984375,0.0,0.0,9.46875,-6.47998046875
12,100,8.75,none,0,220,98.37109375,116.88671875,324.46875,377.0703125,0.0,0.0,9.49609375,-6.789030075073242
12,100,8.75,none,0,221,97.05859375,115.81640625,322.9296875,374.98828125,0.0,0.0,9.7265625,-6.541308879852295
12,100,8.75,none,0,222,99.26953125,116.6875,327.59375,377.2578125,0.0,0.0,9.390625,-6.898828029632568
12,100,8.75,none,0,223,98.09765625,116.44921875,325.4296875,377.62890625,0.0,0.0,9.3515625,-6.651660442352295
12,100,8.75,none,0,224,99.0390625,117.11328125,329.09765625,375.69921875,0.0,0.0,9.3046875,-6.735904693603516
12,100,8.75,none,0,225,98.296875,117.5078125,324.828125,377.21484375,0.0,0.0,9.43359375,-6.492578029632568
12,100,8.75,none,0,226,98.04296875,116.8046875,325.01171875,375.21875,0.0,0.0,9.39453125,-6.776628017425537
12,100,8.75,none,0,227,97.46875,119.1875,321.421875,380.26171875,0.0,0.0,9.2890625,-6.37168025970459
12,100,8.75,none,0,228,97.02734375,117.66796875,320.03125,378.578125,0.0,0.0,9.40625,-6.344173431396484
12,100,8.75,none,0,229,97.94921875,117.23046875,323.703125,375.8828125,0.0,0.0,9.3046875,-6.491601943969727
12,100,8.75,none,0,230,98.0234375,117.61328125,322.20703125,378.66796875,0.0,0.0,9.04296875,-6.30234432220459
12,100,8.75,none,0,231,98.484375,118.0625,326.73046875,379.23828125,0.0,0.0,9.28515625,-6.5201826095581055
12,100,8.75,none,0,232,99.1484375,116.7890625,328.328125,375.171875,0.0,0.0,9.0703125,-6.6681318283081055
12,100,8.75,none,0,233,97.765625,118.55859375,323.0703125,379.80859375,0.0,0.0,8.765625,-6.154915809631348
